account,tweets,following,followers,month,likes,lists,moments,dept
https://twitter.com/seattlehsd,569,845,1013,Dec-16,31,0,0,HSD
https://twitter.com/iandraffairs,2412,1119,1037,Dec-16,277,0,0,IMR
https://twitter.com/cityofseattle/,3431,1522,129737,Dec-16,162,27,0,ITD
https://twitter.com/civictechsea ,1834,823,1078,Dec-16,1983,1,0,ITD
https://twitter.com/diginclusion,929,295,748,Dec-16,133,2,0,ITD
https://twitter.com/seatechboard,299,2401,686,Dec-16,226,0,0,ITD
https://twitter.com/seattlechannel,7405,910,11127,Dec-16,1744,0,0,ITD
https://twitter.com/seattlecityjobs,961,613,1025,Dec-16,404,0,0,ITD
https://twitter.com/seattlecto,675,287,1571,Dec-16,378,1,0,ITD
https://twitter.com/seattleopendata,49,70,206,Dec-16,17,0,0,ITD
https://twitter.com/bruceharrell,313,143,3851,Dec-16,0,0,0,LEG
https://twitter.com/cmkshama,3998,2378,23688,Dec-16,251,1,0,LEG
https://twitter.com/cmlgonzalez,355,447,1315,Dec-16,88,0,0,LEG
https://twitter.com/cmmikeobrien,868,1468,5113,Dec-16,160,0,0,LEG
https://twitter.com/cmrobjohnson,229,664,1151,Dec-16,236,1,0,LEG
https://twitter.com/councilmantim,1142,226,5049,Dec-16,61,0,0,LEG
https://twitter.com/d5juarez,413,399,1018,Dec-16,226,0,0,LEG
https://twitter.com/lisa_herbold,28,73,928,Dec-16,2,0,0,LEG
https://twitter.com/sallybagshaw,3668,303,5611,Dec-16,222,10,0,LEG
https://twitter.com/seattlecouncil,8025,489,33908,Dec-16,1203,1,0,LEG
https://twitter.com/mayoredmurray,4407,935,21123,Dec-16,1557,11,1,MOS
https://twitter.com/humanrights206,717,528,561,Dec-16,7,0,0,OCR
https://twitter.com/seattlelgbt,746,467,716,Dec-16,2,0,0,OCR
https://twitter.com/seawomenscomm,465,218,545,Dec-16,67,0,0,OCR
https://twitter.com/seattleeconomy ,550,705,895,Dec-16,82,0,0,OED
https://twitter.com/alertseattle,59,301,2504,Dec-16,25,1,0,OEM
https://twitter.com/seattlerdy,63,1124,309,Dec-16,2,1,0,OEM
https://twitter.com/seattleose,1614,709,1337,Dec-16,29,1,0,OSE
https://twitter.com/seattle2035,1156,244,930,Dec-16,70,0,0,PCD
https://twitter.com/seattleopcd,720,107,432,Dec-16,93,0,0,PCD
https://twitter.com/seattleparks,6400,1100,24552,Dec-16,918,0,0,PKS
https://twitter.com/seattleparkways,327,3706,852,Dec-16,1313,0,0,PKS
https://twitter.com/dennysubstation,682,355,307,Dec-16,323,1,0,SCL
https://twitter.com/seacitylight,11261,255,19759,Dec-16,3502,2,0,SCL
https://twitter.com/skagittours,585,500,335,Dec-16,393,6,0,SCL
https://twitter.com/seattlefire,3941,331,76894,Dec-16,138,1,0,SFD
https://twitter.com/seamunicourt,17,8,84,Dec-16,0,1,0,SMC
https://twitter.com/getyourbikeback,66,4,1139,Dec-16,0,0,0,SPD
https://twitter.com/getyourcarback,19617,6,2152,Dec-16,12,0,0,SPD
https://twitter.com/seattlepd,19750,2009,296337,Dec-16,3266,0,0,SPD
https://twitter.com/splbuzz,20391,1131,16695,Dec-16,10857,2,0,SPL
https://twitter.com/seattlegreenbiz,1663,506,355,Dec-16,1,0,0,SPU
https://twitter.com/seattlespu,3158,585,3693,Dec-16,656,10,0,SPU
https://twitter.com/spu_cz,243,26,147,Dec-16,381,1,0,SPU
https://twitter.com/spu_wx,187,11,33,Dec-16,91,0,0,SPU
https://twitter.com/seattlearts,6164,1357,82597,Jan-17,3682,2,0,ARTS
https://twitter.com/seattlecenter,22276,5065,29110,Jan-17,15837,6,0,CEN
https://twitter.com/seacpc,125,107,199,Jan-17,6,0,0,CPC
https://twitter.com/seattledci,3552,734,4645,Jan-17,540,17,0,DCI
https://twitter.com/seattledpd,8,40,32,Jan-17,0,0,0,DCI
https://twitter.com/seaeec,46,36,92,Jan-17,0,0,0,DOE
https://twitter.com/seattleprek,260,162,319,Jan-17,13,0,0,DOE
https://twitter.com/seaneighborhood,2564,1309,8237,Jan-17,688,4,0,DON
https://twitter.com/sdotbridges,56931,14,930,Jan-17,6,0,0,DOT
https://twitter.com/seattledot,61942,201,135816,Jan-17,1168,0,0,DOT
https://twitter.com/waterfrontsea,2704,388,4340,Jan-17,441,4,0,DOT
https://twitter.com/seattlefm,2692,924,9404,Jan-17,191,1,0,FAM
https://twitter.com/seattleanimal,1998,212,1664,Jan-17,128,0,0,FAS
https://twitter.com/seattlehsd,577,846,1033,Jan-17,31,0,0,HSD
https://twitter.com/iandraffairs,2445,1122,1069,Jan-17,292,0,0,IMR
https://twitter.com/cityofseattle/,3495,1522,140281,Jan-17,172,27,0,ITD
https://twitter.com/civictechsea ,1889,844,1118,Jan-17,2045,1,0,ITD
https://twitter.com/diginclusion,933,300,768,Jan-17,133,2,0,ITD
https://twitter.com/seatechboard,301,2399,689,Jan-17,226,0,0,ITD
https://twitter.com/seattlechannel,7461,913,11220,Jan-17,1767,0,0,ITD
https://twitter.com/seattlecityjobs,961,611,1036,Jan-17,404,0,0,ITD
https://twitter.com/seattlecto,688,288,1587,Jan-17,381,1,0,ITD
https://twitter.com/seattleopendata,58,25,214,Jan-17,24,0,0,ITD
https://twitter.com/bruceharrell,313,143,3840,Jan-17,0,0,0,LEG
https://twitter.com/cmkshama,4043,2392,24180,Jan-17,249,1,0,LEG
https://twitter.com/cmlgonzalez,369,455,1375,Jan-17,91,0,0,LEG
https://twitter.com/cmmikeobrien,869,1466,5195,Jan-17,160,0,0,LEG
https://twitter.com/cmrobjohnson,230,663,1185,Jan-17,236,1,0,LEG
https://twitter.com/councilmantim,1148,230,5115,Jan-17,64,0,0,LEG
https://twitter.com/d5juarez,419,399,1065,Jan-17,228,0,0,LEG
https://twitter.com/lisa_herbold,28,73,958,Jan-17,2,0,0,LEG
https://twitter.com/sallybagshaw,3668,302,5704,Jan-17,222,10,0,LEG
https://twitter.com/seattlecouncil,8053,489,34379,Jan-17,1212,1,0,LEG
https://twitter.com/mayoredmurray,4470,935,21734,Jan-17,1594,11,1,MOS
https://twitter.com/humanrights206,736,523,571,Jan-17,7,0,0,OCR
https://twitter.com/seattlelgbt,749,467,723,Jan-17,2,0,0,OCR
https://twitter.com/seawomenscomm,465,217,549,Jan-17,67,0,0,OCR
https://twitter.com/seattleeconomy ,577,709,1035,Jan-17,83,0,0,OED
https://twitter.com/alertseattle,59,303,2513,Jan-17,25,1,0,OEM
https://twitter.com/seattlerdy,63,1121,306,Jan-17,2,1,0,OEM
https://twitter.com/seattleose,1616,709,1341,Jan-17,29,1,0,OSE
https://twitter.com/seattle2035,1156,244,930,Jan-17,70,0,0,PCD
https://twitter.com/seattleopcd,772,107,456,Jan-17,93,0,0,PCD
https://twitter.com/seattleparks,6474,1109,24679,Jan-17,923,0,0,PKS
https://twitter.com/seattleparkways,327,3701,842,Jan-17,1312,0,0,PKS
https://twitter.com/dennysubstation,688,354,310,Jan-17,330,1,0,SCL
https://twitter.com/seacitylight,11381,255,20119,Jan-17,3555,2,0,SCL
https://twitter.com/skagittours,591,500,337,Jan-17,398,6,0,SCL
https://twitter.com/seattlefire,3965,331,79278,Jan-17,147,1,0,SFD
https://twitter.com/seamunicourt,18,8,44,Jan-17,0,1,0,SMC
https://twitter.com/getyourbikeback,70,4,1140,Jan-17,0,0,0,SPD
https://twitter.com/getyourcarback,19798,6,2157,Jan-17,13,0,0,SPD
https://twitter.com/seattlepd,19851,2013,313587,Jan-17,3334,0,0,SPD
https://twitter.com/splbuzz,20650,1140,16784,Jan-17,11016,2,0,SPL
https://twitter.com/seattlegreenbiz,1672,506,354,Jan-17,1,0,0,SPU
https://twitter.com/seattlespu,3217,587,3731,Jan-17,680,10,0,SPU
https://twitter.com/spu_cz,243,26,147,Jan-17,381,1,0,SPU
https://twitter.com/spu_wx,195,11,33,Jan-17,99,0,0,SPU
